EventDate,EventName,Quantity,Price,Merchandise_Sales,Concession_Sales
2017-04-09 19:30:00,Tony Conrad: Completely in the Present,38,304.0,20.0,91.0
2017-04-10 19:15:00,The Zookeeper's Wife,28,239.25,0.0,89.0
2017-04-11 19:15:00,The Zookeeper's Wife,26,224.0,0.0,42.0
2017-04-12 16:30:00,The Zookeeper's Wife,12,90.75,0.0,30.5
2017-04-12 19:15:00,The Zookeeper's Wife,13,119.75,0.0,32.0
2017-04-12 22:00:00,Donnie Darko,70,560.0,0.0,202.0
2017-04-13 22:00:00,Donnie Darko,19,152.0,0.0,0.0
2017-04-19 16:30:00,T2 Trainspotting,5,39.0,0.0,405.0
2017-04-19 19:15:00,T2 Trainspotting,29,255.75,0.0,108.0
2017-04-19 22:00:00,Space Jam,13,104.0,0.0,31.5
2017-04-20 16:30:00,T2 Trainspotting,6,32.25,30.0,13.0
2017-04-20 19:15:00,T2 Trainspotting,28,248.0,0.0,102.5
2017-04-20 22:00:00,Space Jam,29,232.0,20.0,98.5
2017-04-21 16:00:00,The Lost City of Z,7,55.5,0.0,17.5
2017-04-21 19:00:00,The Lost City of Z,30,270.0,0.0,89.5
2017-04-21 22:00:00,The Void,45,360.0,0.0,240.5
2017-04-22 13:00:00,The Lost City of Z,5,40.5,0.0,25.5
2017-04-22 16:00:00,The Lost City of Z,25,196.5,0.0,49.25
2017-04-22 19:00:00,The Lost City of Z,73,618.75,0.0,201.25
2017-04-22 22:00:00,The Void,39,312.0,0.0,115.5
2017-04-23 11:00:00,The Lost City of Z,8,54.0,0.0,16.5
2017-04-23 14:00:00,The Lost City of Z,23,180.75,0.0,68.5
2017-04-23 17:00:00,The Lost City of Z,5,39.0,0.0,13.5
2017-04-23 20:00:00,The Lost City of Z,19,169.75,0.0,56.0
2017-04-24 16:00:00,The Lost City of Z,5,40.5,0.0,17.0
2017-04-24 19:00:00,The Lost City of Z,1,8.25,0.0,16.5
2017-04-25 20:00:00,The Lost City of Z,22,190.75,0.0,271.5
2017-04-26 16:00:00,The Lost City of Z,14,97.5,0.0,42.5
2017-04-26 19:00:00,The Lost City of Z,32,288.25,0.0,65.0
2017-04-26 22:00:00,Donnie Darko,58,440.0,0.0,229.0
2017-04-27 16:00:00,The Lost City of Z,5,38.25,0.0,19.0
2017-04-27 19:00:00,The Lost City of Z,22,186.5,0.0,62.5
2017-04-27 22:00:00,The Void,46,368.0,0.0,160.5
2017-04-28 16:00:00,The Lost City of Z,8,63.0,0.0,21.5
2017-04-28 19:00:00,The Lost City of Z,23,215.5,0.0,106.5
2017-04-28 22:00:00,Space Jam,23,184.0,0.0,50.25
2017-04-29 13:00:00,The Lost City of Z,19,150.75,20.0,94.5
2017-04-29 16:00:00,The Lost City of Z,27,212.25,0.0,85.5
2017-04-29 19:00:00,The Lost City of Z,45,407.0,0.0,149.5
2017-04-29 22:00:00,Space Jam,31,248.0,0.0,93.0
2017-04-30 11:30:00,Space Jam,26,203.25,0.0,64.5
2017-04-30 14:00:00,The Lost City of Z,15,116.25,0.0,38.0
2017-04-30 17:00:00,The Lost City of Z,21,169.5,0.0,119.5
2017-04-30 20:00:00,The Lost City of Z,14,129.0,0.0,49.0
2017-05-01 17:30:00,The Lost City of Z,17,137.25,0.0,277.75
2017-05-02 16:00:00,The Lost City of Z,18,139.5,0.0,22.0
2017-05-02 19:00:00,Cairo in One Breath,74,692.0,0.0,105.0
2017-05-03 16:00:00,The Lost City of Z,11,83.25,0.0,14.0
2017-05-03 19:00:00,The Lost City of Z,25,217.5,0.0,197.0
2017-05-04 16:00:00,The Lost City of Z,3,24.0,0.0,344.25
2017-05-05 17:00:00,Frantz,17,132.0,0.0,66.0
2017-05-05 19:30:00,Colossal,40,369.75,0.0,194.5
2017-05-05 22:00:00,The Room,85,664.0,0.0,420.5
2017-05-06 12:00:00,Frantz,4,30.75,0.0,9.0
2017-05-06 17:00:00,Frantz,23,178.5,0.0,49.5
2017-05-06 19:30:00,Colossal,67,600.0,0.0,228.75
2017-05-06 22:00:00,The Room,123,984.0,10.0,505.0
2017-05-07 13:00:00,Frantz,7,54.0,0.0,15.5
2017-05-07 15:30:00,Colossal,32,258.75,0.0,86.5
2017-05-07 18:00:00,Alive and Kicking,67,598.25,0.0,86.5
2017-05-08 16:30:00,Colossal,10,78.75,0.0,242.25
2017-05-09 16:30:00,Colossal,10,78.0,0.0,21.0
2017-05-09 19:00:00,Sonita,58,568.0,0.0,99.0
2017-05-10 16:30:00,Colossal,19,152.25,0.0,54.0
2017-05-10 19:00:00,Frantz,29,247.25,0.0,54.0
2017-05-10 22:00:00,The Room,72,576.0,0.0,194.75
2017-05-11 17:00:00,Frantz,31,237.0,0.0,62.5
2017-05-11 19:30:00,Colossal,44,407.25,0.0,177.0
2017-05-11 22:00:00,The Room,64,496.0,20.0,211.5
2017-05-12 17:00:00,Norman,33,251.25,0.0,130.0
2017-05-12 19:30:00,Norman,36,309.0,0.0,75.5
2017-05-12 22:00:00,Twister,32,256.0,0.0,161.0
2017-05-13 12:00:00,Norman,12,92.25,0.0,45.0
2017-05-13 14:30:00,Norman,22,167.25,0.0,38.5
2017-05-13 17:00:00,Norman,31,239.25,0.0,80.0
2017-05-13 19:30:00,Norman,49,423.5,0.0,124.0
2017-05-13 22:00:00,Twister,18,144.0,0.0,52.75
2017-05-14 14:30:00,Norman,28,214.5,0.0,100.0
2017-05-14 17:00:00,Norman,21,159.75,0.0,28.0
2017-05-14 19:30:00,Norman,16,138.5,0.0,35.0
2017-05-15 17:00:00,Norman,9,69.0,0.0,38.5
2017-05-15 19:30:00,Norman,11,91.5,0.0,26.0
2017-05-16 16:30:00,Norman,1,8.25,0.0,6.5
2017-05-16 19:00:00,The Mulberry House,37,364.0,0.0,58.75
2017-05-17 15:30:00,Norman,18,135.0,0.0,32.5
2017-05-17 18:00:00,Norman,6,53.25,0.0,19.0
2017-05-17 20:30:00,Norman,8,74.5,0.0,29.0
2017-05-18 17:00:00,Norman,5,37.5,0.0,13.0
2017-05-18 19:30:00,Norman,24,200.5,0.0,41.0
2017-05-18 22:00:00,Twister,8,64.0,0.0,40.0
2017-05-19 17:00:00,Norman,17,129.0,0.0,54.0
2017-05-19 19:30:00,Norman,45,394.25,0.0,118.5
2017-05-19 22:00:00,Twin Peaks: Fire Walk with Me ,39,312.0,0.0,185.0
2017-05-20 14:30:00,Norman,41,313.5,0.0,83.0
2017-05-20 17:00:00,Norman,28,207.75,0.0,73.5
2017-05-20 19:30:00,Norman,71,612.75,0.0,165.5
2017-05-20 22:00:00,Twin Peaks: Fire Walk with Me ,35,280.0,0.0,131.5
2017-05-21 11:30:00,What Ever Happened to Baby Jane?,7,54.0,0.0,6.5
2017-05-21 14:30:00,Norman,23,177.0,0.0,60.5
2017-05-21 17:00:00,Norman,17,129.0,0.0,36.5
2017-05-21 19:30:00,Norman,14,123.25,0.0,63.0
2017-05-22 16:30:00,Norman,9,70.5,0.0,49.0
2017-05-22 19:00:00,What Ever Happened to Baby Jane?,64,603.25,0.0,284.25
2017-05-23 16:30:00,Norman,8,63.75,0.0,28.0
2017-05-23 19:00:00,Twin Peaks: Fire Walk with Me ,20,160.0,0.0,78.0
2017-05-24 17:00:00,Norman,8,60.75,0.0,44.5
2017-05-24 19:30:00,Norman,19,166.5,0.0,29.5
2017-05-24 22:00:00,Colossal,31,293.25,0.0,132.0
2017-05-25 17:00:00,Norman,6,45.75,0.0,16.5
2017-05-25 19:30:00,Norman,15,132.75,0.0,22.5
2017-05-25 22:00:00,Twin Peaks: Fire Walk with Me ,17,136.0,0.0,64.0
2017-05-26 14:30:00,The Lovers,11,83.25,0.0,43.25
2017-05-26 17:00:00,The Lovers,20,158.25,0.0,56.0
2017-05-26 19:30:00,The Lovers,22,198.75,0.0,108.5
2017-05-26 22:00:00,Your Name.,126,992.0,0.0,316.0
2017-05-27 14:30:00,The Lovers,19,140.25,0.0,71.5
2017-05-27 17:00:00,The Lovers,30,230.25,0.0,81.0
2017-05-27 19:30:00,The Lovers,46,389.75,0.0,91.25
2017-05-27 22:00:00,Your Name.,82,656.0,0.0,221.0
2017-05-28 11:30:00,Your Name.,126,988.75,0.0,204.75
2017-05-28 14:30:00,The Lovers,17,135.0,10.0,54.0
2017-05-28 17:00:00,The Lovers,17,132.75,0.0,67.0
2017-05-28 19:30:00,The Lovers,30,268.5,0.0,53.75
2017-05-29 14:30:00,The Lovers,29,224.25,0.0,78.5
2017-05-29 17:00:00,The Lovers,7,56.25,0.0,13.0
2017-05-29 19:30:00,The Lovers,9,80.75,0.0,13.5
2017-05-30 17:00:00,The Lovers,8,61.5,0.0,13.5
2017-05-30 19:30:00,The Lovers,11,95.0,0.0,10.0
2017-05-31 17:00:00,The Lovers,5,24.0,0.0,22.0
2017-05-31 19:30:00,The Lovers,10,92.5,0.0,48.0
2017-05-31 22:00:00,Your Name.,118,936.0,0.0,330.5
2017-06-01 17:00:00,The Lovers,6,47.25,0.0,13.0
2017-06-01 19:30:00,The Lovers,12,102.0,0.0,37.5
2017-06-01 22:00:00,Your Name.,74,592.0,0.0,150.5
2017-06-02 17:00:00,Your Name.,16,124.25,0.0,52.25
2017-06-02 19:30:00,The Lovers,18,158.5,0.0,38.0
2017-06-02 22:00:00,Your Name.,25,200.0,0.0,55.0
2017-06-03 12:00:00,Deconstructing the Beatles' Sgt. Pepper,29,288.0,0.0,60.0
2017-06-03 14:30:00,The Lovers,14,108.75,0.0,44.0
2017-06-03 17:00:00,Your Name.,31,240.5,0.0,69.5
2017-06-03 19:30:00,The Lovers,32,263.0,0.0,83.0
2017-06-03 22:00:00,Your Name.,33,264.0,0.0,95.5
2017-06-04 12:00:00,Deconstructing the Beatles' Sgt. Pepper,39,384.0,0.0,95.25
2017-06-04 14:00:00,Your Name.,16,121.0,0.0,29.0
2017-06-04 16:30:00,The Lovers,31,234.0,0.0,39.5
2017-06-04 19:00:00,Mr. Gaga,62,614.0,20.0,134.75
2017-06-05 16:30:00,The Lovers,8,60.75,0.0,25.25
2017-06-05 19:00:00,The Son of Joseph,41,120.0,0.0,72.25
2017-06-06 17:00:00,Your Name.,30,231.75,0.0,48.5
2017-06-06 19:30:00,The Lovers,12,117.0,0.0,47.0
2017-06-07 17:00:00,Your Name.,16,125.25,0.0,32.0
2017-06-07 19:30:00,The Lovers,13,119.75,0.0,69.5
2017-06-07 22:00:00,The Handmaid's Tale,11,88.0,0.0,10.0
2017-06-08 17:00:00,Your Name.,37,273.5,0.0,91.75
2017-06-08 19:30:00,The Lovers,17,147.0,0.0,45.0
2017-06-08 22:00:00,The Handmaid's Tale,19,152.0,0.0,53.0
2017-06-09 17:00:00,My Cousin Rachel,37,283.5,10.0,68.5
2017-06-09 19:30:00,My Cousin Rachel,38,341.25,10.0,119.5
2017-06-10 12:00:00,The 18th Annual Animation Show of Shows,40,384.0,10.0,70.25
2017-06-10 14:30:00,My Cousin Rachel,48,361.5,0.0,136.0
2017-06-10 17:00:00,My Cousin Rachel,36,277.5,0.0,73.5
2017-06-10 19:30:00,My Cousin Rachel,65,572.75,0.0,145.0
2017-06-10 22:00:00,Your Name.,56,448.0,0.0,121.0
2017-06-11 12:00:00,The 18th Annual Animation Show of Shows,38,358.0,0.0,41.5
2017-06-11 14:15:00,My Cousin Rachel,47,368.25,0.0,115.5
2017-06-11 16:30:00,My Cousin Rachel,25,194.25,0.0,64.25
2017-06-11 19:00:00,Stefan Zweig: Farewell to Europe,99,984.0,0.0,159.25
2017-06-12 17:00:00,My Cousin Rachel,9,71.25,0.0,20.0
2017-06-12 19:30:00,My Cousin Rachel,13,115.5,0.0,48.0
2017-06-13 17:30:00,My Cousin Rachel,18,140.25,20.0,275.5
2017-06-14 17:00:00,My Cousin Rachel,8,54.75,0.0,0.0
2017-06-14 19:30:00,My Cousin Rachel,24,211.5,0.0,67.0
2017-06-14 22:00:00,Your Name.,54,424.0,0.0,140.5
2017-06-15 17:00:00,My Cousin Rachel,20,154.5,0.0,45.0
2017-06-15 19:30:00,My Cousin Rachel,15,134.25,0.0,36.5
2017-06-15 22:00:00,The 18th Annual Animation Show of Shows,17,154.0,0.0,72.0
2017-06-16 14:15:00,A Quiet Passion,35,272.25,0.0,100.0
2017-06-16 17:00:00,My Cousin Rachel,21,164.25,0.0,61.0
2017-06-16 19:30:00,My Cousin Rachel,36,302.5,0.0,89.0
2017-06-16 22:00:00,Indiana Jones and the Last Crusade,55,432.0,0.0,165.0
2017-06-17 11:30:00,Indiana Jones and the Last Crusade,17,135.25,0.0,51.0
2017-06-17 14:15:00,A Quiet Passion,71,551.25,0.0,121.75
2017-06-17 17:00:00,My Cousin Rachel,21,164.25,0.0,48.0
2017-06-17 19:30:00,My Cousin Rachel,33,281.0,0.0,121.0
2017-06-17 22:00:00,Indiana Jones and the Last Crusade,27,216.0,0.0,81.0
2017-06-18 11:30:00,Indiana Jones and the Last Crusade,21,169.25,10.0,62.5
2017-06-18 14:15:00,My Cousin Rachel,21,162.75,0.0,66.0
2017-06-18 16:30:00,My Cousin Rachel,8,62.25,0.0,13.0
2017-06-18 19:00:00,One Week and a Day,64,640.0,0.0,97.0
2017-06-19 16:30:00,My Cousin Rachel,7,53.25,0.0,17.0
2017-06-19 19:00:00,A Quiet Passion,100,836.0,0.0,213.5
2017-06-20 16:30:00,My Cousin Rachel,8,60.75,0.0,13.5
2017-06-20 19:00:00,Warehoused,21,210.0,0.0,52.5
2017-06-21 14:15:00,A Quiet Passion,40,307.5,0.0,78.5
2017-06-21 17:00:00,My Cousin Rachel,10,77.25,0.0,15.5
2017-06-21 19:30:00,My Cousin Rachel,15,137.75,0.0,39.5
2017-06-21 22:00:00,Belladonna of Sadness,36,264.0,0.0,103.0
2017-06-22 17:00:00,My Cousin Rachel,18,137.25,0.0,72.5
2017-06-22 19:30:00,My Cousin Rachel,9,81.0,0.0,42.0
2017-06-22 22:00:00,Belladonna of Sadness,38,304.0,0.0,124.5
2017-06-23 16:15:00,A Quiet Passion,55,424.5,10.0,128.25
2017-06-23 19:00:00,"I, Daniel Blake",22,192.25,0.0,46.5
2017-06-23 22:00:00,Logan,35,175.0,0.0,88.5
2017-06-24 14:15:00,A Quiet Passion,69,520.5,0.0,111.5
2017-06-24 17:00:00,"I, Daniel Blake",19,145.5,0.0,32.0
2017-06-24 19:30:00,"I, Daniel Blake",40,339.75,0.0,64.0
2017-06-24 22:00:00,Logan,17,85.0,0.0,82.0
2017-06-25 16:30:00,One Week and a Day,30,292.0,0.0,229.75
2017-06-25 19:00:00,Keep Quiet,34,336.0,0.0,38.0
2017-06-26 16:30:00,"I, Daniel Blake",11,86.25,0.0,4.0
2017-06-26 19:00:00,The Ornithologist,3,0.0,0.0,182.75
2017-06-27 16:30:00,"I, Daniel Blake",4,31.5,0.0,16.5
2017-06-28 16:30:00,"I, Daniel Blake",19,150.0,0.0,26.5
2017-06-28 19:30:00,Batman: The Movie,146,1168.0,10.0,710.25
2017-06-28 22:00:00,Logan,41,205.0,0.0,131.75
2017-06-29 16:45:00,A Quiet Passion,52,398.25,0.0,118.5
2017-06-29 19:30:00,"I, Daniel Blake",22,197.5,0.0,63.0
2017-06-29 22:00:00,Logan,19,95.0,0.0,87.0
2017-06-30 14:30:00,The Beguiled,33,253.5,0.0,90.5
2017-06-30 17:00:00,The Beguiled,28,219.0,0.0,81.5
2017-06-30 19:30:00,The Beguiled,60,540.0,0.0,122.0
2017-06-30 22:00:00,The Bad Batch,23,184.0,0.0,107.0
2017-07-01 11:30:00,The Secret World of Arrietty,18,0.0,0.0,201.0
2017-07-01 14:30:00,The Beguiled,58,452.25,0.0,137.5
2017-07-01 17:00:00,The Beguiled,27,195.75,0.0,81.5
2017-07-01 19:30:00,The Beguiled,110,982.25,0.0,322.5
2017-07-01 22:00:00,The Bad Batch,20,160.0,0.0,52.5
2017-07-02 11:30:00,The Secret World of Arrietty,4,0.0,0.0,141.5
2017-07-02 14:00:00,The Beguiled,54,415.5,0.0,113.0
2017-07-02 16:30:00,The Beguiled,64,501.75,0.0,171.0
2017-07-02 19:05:00,To Be Or Not to Be,86,840.0,0.0,168.0
2017-07-03 17:00:00,The Beguiled,21,161.25,0.0,51.5
2017-07-03 19:30:00,The Beguiled,48,443.75,0.0,140.5
2017-07-04 14:30:00,The Beguiled,8,60.75,0.0,172.0
2017-07-04 17:00:00,The Beguiled,74,582.75,0.0,79.5
2017-07-04 19:30:00,The Beguiled,19,171.5,0.0,19.25
2017-07-05 17:00:00,The Beguiled,23,180.75,0.0,66.0
2017-07-05 19:30:00,The Beguiled,22,199.75,0.0,417.0
2017-07-06 17:00:00,The Beguiled,22,168.75,10.0,75.5
2017-07-06 19:30:00,The Beguiled,28,253.25,0.0,95.5
2017-07-06 22:00:00,The Bad Batch,18,144.0,0.0,62.5
2017-07-07 17:00:00,The Beguiled,17,132.0,0.0,53.0
2017-07-07 19:30:00,The Beguiled,34,307.5,0.0,86.0
2017-07-07 22:00:00,Jurassic Park,14,112.0,50.0,34.0
2017-07-08 14:30:00,The Beguiled,40,311.25,0.0,336.25
2017-07-08 17:00:00,The Beguiled,31,243.75,0.0,77.0
2017-07-08 19:30:00,The Beguiled,56,478.75,0.0,131.5
2017-07-08 22:00:00,Jurassic Park,15,120.0,0.0,87.5
2017-07-09 11:30:00,The Red Turtle,12,0.0,0.0,245.0
2017-07-09 14:30:00,The Beguiled,22,173.25,0.0,97.5
2017-07-09 17:00:00,The Beguiled,19,149.25,0.0,60.0
2017-07-09 19:30:00,The Beguiled,18,165.75,0.0,63.5
2017-07-10 17:30:00,The Beguiled,22,173.25,0.0,83.5
2017-07-10 20:00:00,Terminal Island,12,60.0,0.0,56.5
2017-07-11 17:00:00,The Beguiled,4,30.0,0.0,18.5
2017-07-11 19:30:00,The Beguiled,16,146.5,0.0,59.0
2017-07-12 17:00:00,The Beguiled,10,78.75,0.0,18.0
2017-07-12 19:30:00,The Beguiled,19,178.75,0.0,60.0
2017-07-12 22:00:00,Jurassic Park,15,120.0,0.0,22.5
2017-07-13 17:00:00,The Beguiled,17,132.0,0.0,50.5
2017-07-13 19:30:00,The Beguiled,44,400.25,0.0,135.0
2017-07-13 22:00:00,Jurassic Park,22,176.0,0.0,97.5
2017-07-14 16:30:00,The Big Sick,25,197.25,10.0,78.5
2017-07-14 19:15:00,The Big Sick,73,654.75,0.0,206.25
2017-07-14 22:00:00,A Hard Day's Night,27,208.0,0.0,65.5
2017-07-15 11:30:00,Longing and Belonging: Live Action Short Films,34,0.0,0.0,44.0
2017-07-15 13:45:00,The Big Sick,37,289.5,0.0,90.0
2017-07-15 16:30:00,The Big Sick,13,104.25,0.0,141.0
2017-07-15 19:15:00,The Big Sick,126,1099.25,0.0,234.25
2017-07-15 22:00:00,A Hard Day's Night,23,184.0,0.0,73.5
2017-07-16 11:30:00,Longing and Belonging: Live Action Short Films,21,0.0,0.0,41.5
2017-07-16 13:45:00,The Big Sick,52,407.25,0.0,129.25
2017-07-16 16:30:00,The Big Sick,64,510.0,0.0,156.25
2017-07-16 19:15:00,The Big Sick,48,409.0,0.0,160.5
2017-07-17 16:30:00,The Big Sick,16,125.25,0.0,28.5
2017-07-17 19:15:00,The Big Sick,32,295.5,0.0,74.0
2017-07-18 16:30:00,The Big Sick,14,109.5,0.0,44.0
2017-07-18 19:15:00,The Big Sick,38,342.25,0.0,90.0
2017-07-19 16:45:00,The Big Sick,27,210.75,0.0,72.0
2017-07-19 19:30:00,Stop Making Sense,120,1168.0,0.0,469.25
2017-07-19 22:00:00,Stop Making Sense,42,406.0,0.0,185.5
2017-07-20 16:30:00,The Big Sick,16,126.75,0.0,65.5
2017-07-20 19:15:00,The Big Sick,43,372.0,0.0,110.0
2017-07-20 22:00:00,A Hard Day's Night,21,168.0,0.0,61.5
2017-07-21 16:30:00,The Big Sick,19,144.75,0.0,54.25
2017-07-21 19:15:00,The Big Sick,56,507.0,10.0,138.0
2017-07-21 22:00:00,The Little Hours,41,375.75,0.0,112.5
2017-07-22 11:30:00,Zarafa,62,0.0,0.0,140.0
2017-07-22 13:45:00,The Big Sick,17,135.75,0.0,37.5
2017-07-22 16:30:00,The Big Sick,43,340.5,0.0,97.75
2017-07-22 19:15:00,The Big Sick,81,749.0,0.0,247.0
2017-07-22 22:00:00,The Little Hours,68,626.75,0.0,181.0
2017-07-23 11:30:00,Zarafa,57,0.0,0.0,114.25
2017-07-23 13:45:00,The Big Sick,33,244.5,0.0,28.0
2017-07-23 16:30:00,The Big Sick,25,168.75,0.0,103.5
2017-07-23 19:15:00,The Big Sick,21,175.75,0.0,24.5
2017-07-24 16:30:00,The Big Sick,8,61.5,0.0,17.5
2017-07-24 19:15:00,The Big Sick,37,320.5,0.0,75.5
2017-07-25 16:30:00,The Big Sick,4,15.0,0.0,0.0
2017-07-25 19:15:00,The Big Sick,27,241.75,0.0,107.5
2017-07-26 16:30:00,The Big Sick,8,63.0,0.0,23.0
2017-07-26 19:15:00,The Big Sick,35,300.5,0.0,107.25
2017-07-26 22:00:00,The Little Hours,27,249.25,0.0,90.0
2017-07-27 16:30:00,The Big Sick,15,101.25,0.0,35.0
2017-07-27 19:15:00,The Big Sick,38,322.5,0.0,108.5
2017-07-27 22:00:00,The Little Hours,51,471.25,0.0,221.5
2017-07-28 19:30:00,A Ghost Story,48,424.75,10.0,194.5
2017-07-28 22:00:00,Endless Poetry,31,284.25,10.0,73.0
2017-07-29 11:30:00,The Kid,1,0.0,0.0,151.5
2017-07-29 14:30:00,A Ghost Story,15,117.75,0.0,45.0
2017-07-29 17:00:00,A Ghost Story,11,87.0,0.0,10.0
2017-07-29 19:30:00,A Ghost Story,38,348.0,0.0,87.5
2017-07-29 22:00:00,Endless Poetry,28,249.0,0.0,72.0
2017-07-30 11:30:00,The Kid,57,0.0,10.0,121.0
2017-07-30 14:30:00,A Ghost Story,24,189.75,0.0,69.5
2017-07-30 17:00:00,A Ghost Story,14,111.0,20.0,32.0
2017-07-30 19:30:00,A Ghost Story,15,136.25,0.0,52.0
2017-07-31 17:00:00,A Ghost Story,15,122.25,0.0,76.0
2017-07-31 19:30:00,A Ghost Story,26,221.5,0.0,63.0
2017-08-01 17:00:00,A Ghost Story,6,39.75,0.0,14.0
2017-08-01 19:30:00,A Ghost Story,19,178.75,0.0,50.0
2017-08-02 17:00:00,A Ghost Story,12,95.25,0.0,20.0
2017-08-02 19:30:00,A Ghost Story,21,197.75,0.0,26.5
2017-08-02 22:00:00,Endless Poetry,16,153.0,0.0,55.0
2017-08-03 17:00:00,A Ghost Story,6,48.0,0.0,17.0
2017-08-03 19:30:00,A Ghost Story,16,152.75,0.0,56.0
2017-08-03 22:00:00,Endless Poetry,35,324.25,0.0,76.5
2017-08-04 16:30:00,The Hero,15,114.75,0.0,59.5
2017-08-04 19:00:00,A Ghost Story,25,229.5,0.0,70.75
2017-08-04 21:30:00,Beatriz at Dinner,16,136.75,0.0,55.5
2017-08-05 16:30:00,The Hero,27,210.75,0.0,489.5
2017-08-05 19:00:00,A Ghost Story,23,200.25,0.0,44.5
2017-08-05 21:30:00,Beatriz at Dinner,25,216.5,0.0,85.0
2017-08-06 12:00:00,Deconstructing the Beatles' Revolver,43,426.0,0.0,81.5
2017-08-06 14:00:00,The Hero,47,369.0,0.0,83.5
2017-08-06 16:30:00,A Ghost Story,19,149.25,0.0,41.0
2017-08-06 19:00:00,The Friends of Eddie Coyle,24,238.0,0.0,107.5
2017-08-07 17:00:00,A Ghost Story,16,127.5,0.0,18.5
2017-08-07 19:30:00,Monterey Pop,77,744.0,0.0,194.0
2017-08-08 17:00:00,A Ghost Story,16,126.75,0.0,67.0
2017-08-08 19:30:00,Beatriz at Dinner,46,409.75,0.0,117.0
2017-08-09 16:00:00,Beatriz at Dinner,22,167.25,0.0,111.5
2017-08-09 21:30:00,A Ghost Story,18,165.0,0.0,59.0
2017-08-10 16:30:00,The Hero,34,269.25,0.0,129.0
2017-08-10 19:00:00,Beatriz at Dinner,35,258.0,0.0,92.5
2017-08-10 21:30:00,A Ghost Story,8,72.0,0.0,4.5
2017-08-11 17:00:00,Lady Macbeth,19,147.0,10.0,50.5
2017-08-11 19:30:00,Lady Macbeth,42,362.0,0.0,93.0
2017-08-11 22:00:00,Landline,15,144.75,0.0,53.0
2017-08-12 17:00:00,Lady Macbeth,29,231.0,0.0,412.5
2017-08-12 19:30:00,Lady Macbeth,38,327.0,0.0,96.5
2017-08-12 22:00:00,Landline,18,168.0,0.0,48.0
2017-08-13 12:00:00,The Night of the Hunter,17,134.25,0.0,36.0
2017-08-13 14:30:00,Lady Macbeth,24,178.5,0.0,55.0
2017-08-13 17:00:00,Lady Macbeth,25,198.75,0.0,48.5
2017-08-13 19:30:00,The Night of the Hunter,41,410.0,0.0,121.0
2017-08-14 16:30:00,Lady Macbeth,17,131.25,0.0,24.5
2017-08-14 19:00:00,Harvey,77,754.0,0.0,257.5
2017-08-15 17:00:00,Lady Macbeth,20,154.5,0.0,52.0
2017-08-15 19:30:00,Lady Macbeth,12,102.0,0.0,18.0
2017-08-16 17:00:00,Landline,10,79.5,0.0,28.5
2017-08-16 19:30:00,Lady Macbeth,16,149.5,0.0,52.0
2017-08-16 22:00:00,Raw,102,0.0,40.0,346.25
2017-08-17 14:30:00,Landline,7,54.0,0.0,13.5
2017-08-17 17:00:00,Lady Macbeth,13,102.0,0.0,32.0
2017-08-17 19:30:00,Lady Macbeth,19,164.0,0.0,41.5
2017-08-17 22:00:00,Landline,10,84.75,0.0,24.5
2017-08-18 16:00:00,Step,5,38.0,0.0,33.5
2017-08-18 18:00:00,Step,3,24.25,0.0,9.0
2017-08-18 20:00:00,Step,4,35.5,0.0,0.0
2017-08-18 22:00:00,Alien,35,280.0,0.0,179.75
2017-08-19 11:30:00,Lady Macbeth,21,164.25,0.0,49.0
2017-08-19 14:00:00,Step,4,28.75,0.0,19.0
2017-08-19 16:00:00,Step,7,53.75,0.0,17.0
2017-08-19 18:00:00,Step,4,33.75,0.0,8.5
2017-08-19 20:00:00,Step,10,91.0,0.0,0.0
2017-08-19 22:00:00,Alien,29,224.0,0.0,110.25
2017-08-20 11:30:00,Lady Macbeth,6,45.0,0.0,9.5
2017-08-20 14:00:00,Step,2,15.0,0.0,3.5
2017-08-20 16:00:00,Step,18,135.5,0.0,38.5
2017-08-20 20:00:00,Step,2,16.5,0.0,7.0
2017-08-21 18:00:00,Step,4,37.5,0.0,16.5
2017-08-21 20:00:00,Step,3,24.75,0.0,2.0
2017-08-22 17:30:00,Step,6,52.25,0.0,24.5
2017-08-22 19:30:00,In Transit,89,480.0,20.0,185.0
2017-08-23 16:00:00,Step,3,23.25,0.0,9.5
2017-08-23 18:00:00,Step,3,24.0,0.0,4.5
2017-08-23 20:00:00,Step,8,74.5,20.0,17.0
2017-08-23 22:00:00,The Love Witch,101,0.0,0.0,352.0
2017-08-24 16:00:00,Step,39,234.5,0.0,105.0
2017-08-24 18:00:00,Step,19,159.75,20.0,103.5
2017-08-24 20:00:00,Step,19,168.25,0.0,26.0
2017-08-24 22:00:00,Alien,36,272.0,0.0,75.0
2017-08-25 16:00:00,Menashe,13,98.25,0.0,20.5
2017-08-25 18:00:00,Menashe,12,103.0,0.0,25.5
2017-08-25 20:00:00,Menashe,12,112.0,0.0,14.0
2017-08-25 22:00:00,Lemon,7,55.5,0.0,41.0
2017-08-26 11:30:00,The Treasure of the Sierra Madre,3,23.5,0.0,5.5
2017-08-26 14:00:00,Menashe,11,87.0,0.0,28.5
2017-08-26 16:00:00,Menashe,9,69.75,0.0,18.5
2017-08-26 18:00:00,Menashe,18,155.5,0.0,42.5
2017-08-26 20:00:00,Menashe,19,174.75,20.0,64.0
2017-08-26 22:00:00,Lemon,6,54.0,0.0,28.0
